,batch,name,start_time,end_time,duration,duration_string,parent,isLeaf
29962,2023-06-19_xf230341_xfrun_build1,xfrun,2023-06-16T19:09:41,2023-06-18T02:53:55,114254.0,1 day 7 hr 44 min 14.0 sec,,False
29963,2023-06-19_xf230341_xfrun_build1,filter_autex_office,2023-06-16T19:09:41,2023-06-16T19:26:58,1037.0,17 min 17.0 sec,xfrun,True
29964,2023-06-19_xf230341_xfrun_build1,capture,2023-06-16T19:26:58,2023-06-16T19:50:51,1433.0,23 min 53.0 sec,xfrun,True
29965,2023-06-19_xf230341_xfrun_build1,postproc,2023-06-16T19:50:51,2023-06-16T22:43:32,10361.0,2 hr 52 min 41.0 sec,xfrun,False
29966,2023-06-19_xf230341_xfrun_build1,mod_rxnfiles,2023-06-16T19:50:51,2023-06-16T19:51:18,27.0,27.0 sec,postproc,True
29967,2023-06-19_xf230341_xfrun_build1,post_citat,2023-06-16T19:51:18,2023-06-16T20:19:57,1719.0,28 min 39.0 sec,postproc,True
29968,2023-06-19_xf230341_xfrun_build1,post_facts,2023-06-16T20:19:57,2023-06-16T22:20:18,7221.0,2 hr 21.0 sec,postproc,True
29969,2023-06-19_xf230341_xfrun_build1,post_react,2023-06-16T22:20:18,2023-06-16T22:26:14,356.0,5 min 56.0 sec,postproc,True
29970,2023-06-19_xf230341_xfrun_build1,post_nrefs,2023-06-16T22:26:14,2023-06-16T22:43:31,1037.0,17 min 17.0 sec,postproc,True
29971,2023-06-19_xf230341_xfrun_build1,struc,2023-06-16T22:43:32,2023-06-18T02:53:55,101423.0,1 day 4 hr 10 min 23.0 sec,xfrun,False
29972,2023-06-19_xf230341_xfrun_build1,sdf_filter,2023-06-16T22:43:32,2023-06-16T22:50:24,412.0,6 min 52.0 sec,struc,True
29973,2023-06-19_xf230341_xfrun_build1,sdf_split,2023-06-16T22:50:24,2023-06-16T22:52:19,115.0,1 min 55.0 sec,struc,True
29974,2023-06-19_xf230341_xfrun_build1,sdf_limit,2023-06-16T22:52:19,2023-06-16T23:10:11,1072.0,17 min 52.0 sec,struc,True
29975,2023-06-19_xf230341_xfrun_build1,sdf_wrap,2023-06-16T23:10:11,2023-06-16T23:11:32,81.0,1 min 21.0 sec,struc,True
29976,2023-06-19_xf230341_xfrun_build1,sdf_prepare,2023-06-16T23:11:32,2023-06-16T23:11:34,2.0,2.0 sec,struc,True
29977,2023-06-19_xf230341_xfrun_build1,sdf_index,2023-06-16T23:11:34,2023-06-16T23:28:44,1030.0,17 min 10.0 sec,struc,True
29978,2023-06-19_xf230341_xfrun_build1,rsdf_filter,2023-06-16T23:28:44,2023-06-16T23:39:14,630.0,10 min 30.0 sec,struc,True
29979,2023-06-19_xf230341_xfrun_build1,rsdf_build,2023-06-16T23:39:14,2023-06-16T23:44:32,318.0,5 min 18.0 sec,struc,True
29980,2023-06-19_xf230341_xfrun_build1,rsdf_maps,2023-06-16T23:44:32,2023-06-17T01:19:28,5696.0,1 hr 34 min 56.0 sec,struc,True
29981,2023-06-19_xf230341_xfrun_build1,rsdf_repack,2023-06-17T01:19:28,2023-06-17T01:39:15,1187.0,19 min 47.0 sec,struc,True
29982,2023-06-19_xf230341_xfrun_build1,rsdf_index,2023-06-17T01:39:15,2023-06-17T02:00:50,1295.0,21 min 35.0 sec,struc,True
29983,2023-06-19_xf230341_xfrun_build1,fct_mix,2023-06-17T02:00:50,2023-06-17T02:26:28,1538.0,25 min 38.0 sec,struc,True
29984,2023-06-19_xf230341_xfrun_build1,makefa,2023-06-17T02:26:28,2023-06-17T03:07:31,2463.0,41 min 3.0 sec,struc,True
29985,2023-06-19_xf230341_xfrun_build1,cit_mix,2023-06-17T03:07:31,2023-06-17T03:44:08,2197.0,36 min 37.0 sec,struc,True
29986,2023-06-19_xf230341_xfrun_build1,cit_refs,2023-06-17T03:44:08,2023-06-17T04:32:17,2889.0,48 min 9.0 sec,struc,True
29987,2023-06-19_xf230341_xfrun_build1,cit_substit,2023-06-17T04:32:17,2023-06-17T05:12:57,2440.0,40 min 40.0 sec,struc,True
29988,2023-06-19_xf230341_xfrun_build1,cit_satellites,2023-06-17T05:12:57,2023-06-17T05:19:55,418.0,6 min 58.0 sec,struc,True
29989,2023-06-19_xf230341_xfrun_build1,ranks,2023-06-17T05:19:55,2023-06-17T06:51:20,5485.0,1 hr 31 min 25.0 sec,struc,True
29990,2023-06-19_xf230341_xfrun_build1,postproc,2023-06-17T06:51:20,2023-06-17T23:37:30,60370.0,16 hr 46 min 10.0 sec,struc,False
29991,2023-06-19_xf230341_xfrun_build1,get_vocab.sh,2023-06-17T06:51:20,2023-06-17T07:32:48,2488.0,41 min 28.0 sec,postproc,True
29992,2023-06-19_xf230341_xfrun_build1,filter_targets,2023-06-17T07:32:48,2023-06-17T07:32:51,3.0,3.0 sec,postproc,True
29993,2023-06-19_xf230341_xfrun_build1,split_points,2023-06-17T07:32:51,2023-06-17T07:33:58,67.0,1 min 7.0 sec,postproc,True
29994,2023-06-19_xf230341_xfrun_build1,all_points,2023-06-17T07:33:58,2023-06-17T07:48:50,892.0,14 min 52.0 sec,postproc,False
29995,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:34:53,2023-06-17T07:36:52,118.0,1 min 58.0 sec,all_points,False
29996,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:34:53,2023-06-17T07:36:51,118.0,1 min 58.0 sec,run_bucket,False
29997,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:34:53,2023-06-17T07:36:13,80.0,1 min 20.0 sec,datapoints,True
29998,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:36:13,2023-06-17T07:36:13,0.0,,datapoints,True
29999,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:34:52,2023-06-17T07:36:56,124.0,2 min 4.0 sec,all_points,False
30000,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:34:52,2023-06-17T07:36:56,124.0,2 min 4.0 sec,run_bucket,False
30001,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:34:53,2023-06-17T07:36:17,84.0,1 min 24.0 sec,datapoints,True
30002,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:36:17,2023-06-17T07:36:18,1.0,1.0 sec,datapoints,True
30003,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:36:52,2023-06-17T07:38:45,112.0,1 min 52.0 sec,all_points,False
30004,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:36:52,2023-06-17T07:38:44,112.0,1 min 52.0 sec,run_bucket,False
30005,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:36:52,2023-06-17T07:38:07,75.0,1 min 15.0 sec,datapoints,True
30006,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:38:07,2023-06-17T07:38:08,1.0,1.0 sec,datapoints,True
30007,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:36:56,2023-06-17T07:38:50,114.0,1 min 54.0 sec,all_points,False
30008,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:36:56,2023-06-17T07:38:50,114.0,1 min 54.0 sec,run_bucket,False
30009,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:36:56,2023-06-17T07:38:12,76.0,1 min 16.0 sec,datapoints,True
30010,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:38:12,2023-06-17T07:38:13,1.0,1.0 sec,datapoints,True
30011,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:38:45,2023-06-17T07:40:39,114.0,1 min 54.0 sec,all_points,False
30012,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:38:45,2023-06-17T07:40:39,114.0,1 min 54.0 sec,run_bucket,False
30013,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:38:45,2023-06-17T07:40:01,76.0,1 min 16.0 sec,datapoints,True
30014,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:40:01,2023-06-17T07:40:01,0.0,,datapoints,True
30015,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:38:50,2023-06-17T07:40:51,121.0,2 min 1.0 sec,all_points,False
30016,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:38:50,2023-06-17T07:40:51,121.0,2 min 1.0 sec,run_bucket,False
30017,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:38:50,2023-06-17T07:40:13,83.0,1 min 23.0 sec,datapoints,True
30018,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:40:13,2023-06-17T07:40:13,0.0,,datapoints,True
30019,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:40:39,2023-06-17T07:42:42,122.0,2 min 2.0 sec,all_points,False
30020,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:40:39,2023-06-17T07:42:41,122.0,2 min 2.0 sec,run_bucket,False
30021,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:40:39,2023-06-17T07:42:02,83.0,1 min 23.0 sec,datapoints,True
30022,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:42:02,2023-06-17T07:42:03,1.0,1.0 sec,datapoints,True
30023,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:40:51,2023-06-17T07:42:54,122.0,2 min 2.0 sec,all_points,False
30024,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:40:51,2023-06-17T07:42:53,122.0,2 min 2.0 sec,run_bucket,False
30025,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:40:51,2023-06-17T07:42:15,84.0,1 min 24.0 sec,datapoints,True
30026,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:42:15,2023-06-17T07:42:15,0.0,,datapoints,True
30027,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:42:42,2023-06-17T07:44:39,117.0,1 min 57.0 sec,all_points,False
30028,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:42:42,2023-06-17T07:44:39,117.0,1 min 57.0 sec,run_bucket,False
30029,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:42:42,2023-06-17T07:44:01,79.0,1 min 19.0 sec,datapoints,True
30030,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:44:01,2023-06-17T07:44:01,0.0,,datapoints,True
30031,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:42:54,2023-06-17T07:44:53,118.0,1 min 58.0 sec,all_points,False
30032,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:42:54,2023-06-17T07:44:52,118.0,1 min 58.0 sec,run_bucket,False
30033,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:42:54,2023-06-17T07:44:14,80.0,1 min 20.0 sec,datapoints,True
30034,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:44:14,2023-06-17T07:44:15,1.0,1.0 sec,datapoints,True
30035,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:44:39,2023-06-17T07:46:39,120.0,2 min,all_points,False
30036,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:44:39,2023-06-17T07:46:39,120.0,2 min,run_bucket,False
30037,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:44:39,2023-06-17T07:46:00,81.0,1 min 21.0 sec,datapoints,True
30038,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:46:00,2023-06-17T07:46:01,1.0,1.0 sec,datapoints,True
30039,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:44:53,2023-06-17T07:46:52,119.0,1 min 59.0 sec,all_points,False
30040,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:44:53,2023-06-17T07:46:52,119.0,1 min 59.0 sec,run_bucket,False
30041,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:44:53,2023-06-17T07:46:13,80.0,1 min 20.0 sec,datapoints,True
30042,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:46:13,2023-06-17T07:46:14,1.0,1.0 sec,datapoints,True
30043,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:46:52,2023-06-17T07:48:50,118.0,1 min 58.0 sec,all_points,False
30044,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:46:52,2023-06-17T07:48:50,118.0,1 min 58.0 sec,run_bucket,False
30045,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:46:52,2023-06-17T07:48:08,76.0,1 min 16.0 sec,datapoints,True
30046,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:48:08,2023-06-17T07:48:13,5.0,5.0 sec,datapoints,True
30047,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T07:46:39,2023-06-17T07:48:50,127.0,2 min 7.0 sec,all_points,False
30048,2023-06-19_xf230341_xfrun_build1,datapoints,2023-06-17T07:46:39,2023-06-17T07:48:46,127.0,2 min 7.0 sec,run_bucket,False
30049,2023-06-19_xf230341_xfrun_build1,:load,2023-06-17T07:46:39,2023-06-17T07:48:02,83.0,1 min 23.0 sec,datapoints,True
30050,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T07:48:02,2023-06-17T07:48:08,6.0,6.0 sec,datapoints,True
30051,2023-06-19_xf230341_xfrun_build1,hasbio_lists,2023-06-17T07:48:50,2023-06-17T07:54:47,357.0,5 min 57.0 sec,postproc,True
30052,2023-06-19_xf230341_xfrun_build1,targets,2023-06-17T07:54:47,2023-06-17T15:36:12,27685.0,7 hr 41 min 25.0 sec,postproc,False
30053,2023-06-19_xf230341_xfrun_build1,:init,2023-06-17T07:54:47,2023-06-17T07:55:09,22.0,22.0 sec,targets,True
30054,2023-06-19_xf230341_xfrun_build1,:targets,2023-06-17T07:55:09,2023-06-17T07:56:54,105.0,1 min 45.0 sec,targets,True
30055,2023-06-19_xf230341_xfrun_build1,:phases,2023-06-17T07:56:54,2023-06-17T08:12:28,934.0,15 min 34.0 sec,targets,True
30056,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30057,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30058,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30059,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30060,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30061,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30062,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30063,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30064,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30065,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30066,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,targets,False
30067,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30068,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:13:00,10.0,10.0 sec,targets,False
30069,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:48,10.0,10.0 sec,run_bucket,True
30070,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,9.0,9.0 sec,targets,False
30071,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:12:57,9.0,9.0 sec,run_bucket,True
30072,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,9.0,9.0 sec,targets,False
30073,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:12:57,9.0,9.0 sec,run_bucket,True
30074,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,8.0,8.0 sec,targets,False
30075,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:12:56,8.0,8.0 sec,run_bucket,True
30076,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,9.0,9.0 sec,targets,False
30077,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:12:57,9.0,9.0 sec,run_bucket,True
30078,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,11.0,11.0 sec,targets,False
30079,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:12:59,11.0,11.0 sec,run_bucket,True
30080,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:38,2023-06-17T08:13:00,11.0,11.0 sec,targets,False
30081,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:38,2023-06-17T08:12:49,11.0,11.0 sec,run_bucket,True
30082,2023-06-19_xf230341_xfrun_build1,run_bucket,2023-06-17T08:12:48,2023-06-17T08:13:00,12.0,12.0 sec,targets,False
30083,2023-06-19_xf230341_xfrun_build1,points,2023-06-17T08:12:48,2023-06-17T08:13:00,12.0,12.0 sec,run_bucket,True
30084,2023-06-19_xf230341_xfrun_build1,:points,2023-06-17T08:12:28,2023-06-17T08:13:00,32.0,32.0 sec,targets,True
30085,2023-06-19_xf230341_xfrun_build1,:ISSNs,2023-06-17T08:13:00,2023-06-17T08:13:01,1.0,1.0 sec,targets,True
30086,2023-06-19_xf230341_xfrun_build1,:flags,2023-06-17T08:13:01,2023-06-17T08:13:19,18.0,18.0 sec,targets,True
30087,2023-06-19_xf230341_xfrun_build1,:citations,2023-06-17T08:13:19,2023-06-17T09:08:21,3302.0,55 min 2.0 sec,targets,True
30088,2023-06-19_xf230341_xfrun_build1,:reactions,2023-06-17T09:08:21,2023-06-17T09:44:20,2159.0,35 min 59.0 sec,targets,True
30089,2023-06-19_xf230341_xfrun_build1,:substances,2023-06-17T09:44:20,2023-06-17T15:34:34,21014.0,5 hr 50 min 14.0 sec,targets,True
30090,2023-06-19_xf230341_xfrun_build1,merge_points,2023-06-17T15:36:12,2023-06-17T15:40:40,268.0,4 min 28.0 sec,postproc,True
30091,2023-06-19_xf230341_xfrun_build1,filter_points,2023-06-17T15:40:40,2023-06-17T16:52:31,4311.0,1 hr 11 min 51.0 sec,postproc,True
30092,2023-06-19_xf230341_xfrun_build1,maketaxo,2023-06-17T16:52:31,2023-06-17T17:27:17,2086.0,34 min 46.0 sec,postproc,True
30093,2023-06-19_xf230341_xfrun_build1,get_tar.sh,2023-06-17T17:27:17,2023-06-17T17:27:59,42.0,42.0 sec,postproc,True
30094,2023-06-19_xf230341_xfrun_build1,get_kws.sh,2023-06-17T17:27:59,2023-06-17T23:37:30,22171.0,6 hr 9 min 31.0 sec,postproc,True
30095,2023-06-19_xf230341_xfrun_build1,drop_orphans,2023-06-17T23:37:30,2023-06-18T02:40:53,11003.0,3 hr 3 min 23.0 sec,struc,True
30096,2023-06-19_xf230341_xfrun_build1,add_patent_sight,2023-06-18T02:40:53,2023-06-18T02:53:55,782.0,13 min 2.0 sec,struc,True
30097,2023-06-23_xf230351_xfrun_build2,xfrun,2023-06-20T17:17:43,2023-06-22T02:41:04,120201.0,1 day 9 hr 23 min 21.0 sec,,False
30098,2023-06-23_xf230351_xfrun_build2,filter_autex_office,2023-06-20T17:17:43,2023-06-20T17:35:35,1072.0,17 min 52.0 sec,xfrun,True
30099,2023-06-23_xf230351_xfrun_build2,capture,2023-06-20T17:35:35,2023-06-20T17:59:40,1445.0,24 min 5.0 sec,xfrun,True
30100,2023-06-23_xf230351_xfrun_build2,postproc,2023-06-20T17:59:41,2023-06-20T22:19:15,15575.0,4 hr 19 min 35.0 sec,xfrun,False
30101,2023-06-23_xf230351_xfrun_build2,mod_rxnfiles,2023-06-20T17:59:41,2023-06-20T18:06:47,426.0,7 min 6.0 sec,postproc,True
30102,2023-06-23_xf230351_xfrun_build2,post_citat,2023-06-20T18:06:47,2023-06-20T18:35:30,1723.0,28 min 43.0 sec,postproc,True
30103,2023-06-23_xf230351_xfrun_build2,post_facts,2023-06-20T18:35:30,2023-06-20T21:49:16,11626.0,3 hr 13 min 46.0 sec,postproc,True
30104,2023-06-23_xf230351_xfrun_build2,post_react,2023-06-20T21:49:16,2023-06-20T22:01:13,717.0,11 min 57.0 sec,postproc,True
30105,2023-06-23_xf230351_xfrun_build2,post_nrefs,2023-06-20T22:01:13,2023-06-20T22:19:15,1082.0,18 min 2.0 sec,postproc,True
30106,2023-06-23_xf230351_xfrun_build2,struc,2023-06-20T22:19:15,2023-06-22T02:41:04,102109.0,1 day 4 hr 21 min 49.0 sec,xfrun,False
30107,2023-06-23_xf230351_xfrun_build2,sdf_filter,2023-06-20T22:19:15,2023-06-20T22:26:10,415.0,6 min 55.0 sec,struc,True
30108,2023-06-23_xf230351_xfrun_build2,sdf_split,2023-06-20T22:26:10,2023-06-20T22:27:49,99.0,1 min 39.0 sec,struc,True
30109,2023-06-23_xf230351_xfrun_build2,sdf_limit,2023-06-20T22:27:49,2023-06-20T22:45:44,1075.0,17 min 55.0 sec,struc,True
30110,2023-06-23_xf230351_xfrun_build2,sdf_wrap,2023-06-20T22:45:44,2023-06-20T22:47:04,80.0,1 min 20.0 sec,struc,True
30111,2023-06-23_xf230351_xfrun_build2,sdf_prepare,2023-06-20T22:47:04,2023-06-20T22:47:07,3.0,3.0 sec,struc,True
30112,2023-06-23_xf230351_xfrun_build2,sdf_index,2023-06-20T22:47:07,2023-06-20T23:04:32,1045.0,17 min 25.0 sec,struc,True
30113,2023-06-23_xf230351_xfrun_build2,rsdf_filter,2023-06-20T23:04:32,2023-06-20T23:15:11,639.0,10 min 39.0 sec,struc,True
30114,2023-06-23_xf230351_xfrun_build2,rsdf_build,2023-06-20T23:15:11,2023-06-20T23:20:34,323.0,5 min 23.0 sec,struc,True
30115,2023-06-23_xf230351_xfrun_build2,rsdf_maps,2023-06-20T23:20:34,2023-06-21T00:54:26,5632.0,1 hr 33 min 52.0 sec,struc,True
30116,2023-06-23_xf230351_xfrun_build2,rsdf_repack,2023-06-21T00:54:26,2023-06-21T01:16:01,1295.0,21 min 35.0 sec,struc,True
30117,2023-06-23_xf230351_xfrun_build2,rsdf_index,2023-06-21T01:16:01,2023-06-21T01:38:10,1329.0,22 min 9.0 sec,struc,True
30118,2023-06-23_xf230351_xfrun_build2,fct_mix,2023-06-21T01:38:10,2023-06-21T02:04:02,1552.0,25 min 52.0 sec,struc,True
30119,2023-06-23_xf230351_xfrun_build2,makefa,2023-06-21T02:04:02,2023-06-21T02:45:13,2471.0,41 min 11.0 sec,struc,True
30120,2023-06-23_xf230351_xfrun_build2,cit_mix,2023-06-21T02:45:13,2023-06-21T03:21:20,2167.0,36 min 7.0 sec,struc,True
30121,2023-06-23_xf230351_xfrun_build2,cit_refs,2023-06-21T03:21:20,2023-06-21T04:09:19,2879.0,47 min 59.0 sec,struc,True
30122,2023-06-23_xf230351_xfrun_build2,cit_substit,2023-06-21T04:09:19,2023-06-21T04:49:13,2394.0,39 min 54.0 sec,struc,True
30123,2023-06-23_xf230351_xfrun_build2,cit_satellites,2023-06-21T04:49:13,2023-06-21T04:56:15,422.0,7 min 2.0 sec,struc,True
30124,2023-06-23_xf230351_xfrun_build2,ranks,2023-06-21T04:56:15,2023-06-21T06:28:01,5506.0,1 hr 31 min 46.0 sec,struc,True
30125,2023-06-23_xf230351_xfrun_build2,postproc,2023-06-21T06:28:01,2023-06-21T23:03:05,59704.0,16 hr 35 min 4.0 sec,struc,False
30126,2023-06-23_xf230351_xfrun_build2,get_vocab.sh,2023-06-21T06:28:01,2023-06-21T07:08:09,2408.0,40 min 8.0 sec,postproc,True
30127,2023-06-23_xf230351_xfrun_build2,filter_targets,2023-06-21T07:08:09,2023-06-21T07:08:11,2.0,2.0 sec,postproc,True
30128,2023-06-23_xf230351_xfrun_build2,split_points,2023-06-21T07:08:11,2023-06-21T07:09:18,67.0,1 min 7.0 sec,postproc,True
30129,2023-06-23_xf230351_xfrun_build2,all_points,2023-06-21T07:09:18,2023-06-21T07:18:18,540.0,9 min,postproc,False
30130,2023-06-23_xf230351_xfrun_build2,run_bucket,2023-06-21T07:10:12,2023-06-21T07:12:08,115.0,1 min 55.0 sec,all_points,False
30131,2023-06-23_xf230351_xfrun_build2,datapoints,2023-06-21T07:10:12,2023-06-21T07:12:07,115.0,1 min 55.0 sec,run_bucket,False
30132,2023-06-23_xf230351_xfrun_build2,:load,2023-06-21T07:10:12,2023-06-21T07:11:29,77.0,1 min 17.0 sec,datapoints,True
30133,2023-06-23_xf230351_xfrun_build2,:points,2023-06-21T07:11:29,2023-06-21T07:11:29,0.0,,datapoints,True
30134,2023-06-23_xf230351_xfrun_build2,run_bucket,2023-06-21T07:10:12,2023-06-21T07:12:16,123.0,2 min 3.0 sec,all_points,False
30135,2023-06-23_xf230351_xfrun_build2,datapoints,2023-06-21T07:10:12,2023-06-21T07:12:15,123.0,2 min 3.0 sec,run_bucket,False
30136,2023-06-23_xf230351_xfrun_build2,:load,2023-06-21T07:10:12,2023-06-21T07:11:37,85.0,1 min 25.0 sec,datapoints,True
30137,2023-06-23_xf230351_xfrun_build2,:points,2023-06-21T07:11:37,2023-06-21T07:11:37,0.0,,datapoints,True
30138,2023-06-23_xf230351_xfrun_build2,run_bucket,2023-06-21T07:12:08,2023-06-21T07:14:12,123.0,2 min 3.0 sec,all_points,False
30139,2023-06-23_xf230351_xfrun_build2,datapoints,2023-06-21T07:12:08,2023-06-21T07:14:11,123.0,2 min 3.0 sec,run_bucket,False
30140,2023-06-23_xf230351_xfrun_build2,:load,2023-06-21T07:12:08,2023-06-21T07:13:32,84.0,1 min 24.0 sec,datapoints,True
30141,2023-06-23_xf230351_xfrun_build2,:points,2023-06-21T07:13:32,2023-06-21T07:13:32,0.0,,datapoints,True
30142,2023-06-23_xf230351_xfrun_build2,run_bucket,2023-06-21T07:12:16,2023-06-21T07:14:15,118.0,1 min 58.0 sec,all_points,False
30143,2023-06-23_xf230351_xfrun_build2,datapoints,2023-06-21T07:12:16,2023-06-21T07:14:14,118.0,1 min 58.0 sec,run_bucket,False
30144,2023-06-23_xf230351_xfrun_build2,:load,2023-06-21T07:12:16,2023-06-21T07:13:36,80.0,1 min 20.0 sec,datapoints,True
30145,2023-06-23_xf230351_xfrun_build2,:points,2023-06-21T07:13:36,2023-06-21T07:13:37,1.0,1.0 sec,datapoints,True
30146,2023-06-23_xf230351_xfrun_build2,run_bucket,2023-06-21T07:14:12,2023-06-21T07:16:15,123.0,2 min 3.0 sec,all_points,False
30147,2023-06-23_xf230351_xfrun_build2,datapoints,2023-06-21T07:14:12,2023-06-21T07:16:15,123.0,2 min 3.0 sec,run_bucket,False
30148,2023-06-23_xf230351_xfrun_build2,:load,2023-06-21T07:14:12,2023-06-21T07:15:36,84.0,1 min 24.0 sec,datapoints,True
